Date,Open,High,Low,Close,Volume,Adj Close
27/2/2013,3.44,3.66,3.41,3.52,86332000,3.52
28/2/2013,3.51,3.59,3.36,3.38,45774400,3.38
1/3/2013,3.34,3.48,3.31,3.43,27153200,3.43
4/3/2013,3.53,3.67,3.5,3.64,47933200,3.64
5/3/2013,3.63,3.65,3.48,3.54,33052300,3.54
6/3/2013,3.59,3.64,3.48,3.52,22188200,3.52
7/3/2013,3.52,3.59,3.49,3.53,18864900,3.53
8/3/2013,3.56,3.6,3.52,3.57,17244900,3.57
11/3/2013,3.7,4,3.67,3.93,90451900,3.93
12/3/2013,4.02,4.03,3.66,3.73,76974800,3.73
13/3/2013,3.73,3.73,3.57,3.64,30042000,3.64
14/3/2013,3.68,3.78,3.62,3.7,28909900,3.7
15/3/2013,3.73,3.74,3.57,3.62,24934500,3.62
18/3/2013,3.51,3.61,3.45,3.51,24600200,3.51
19/3/2013,3.56,3.62,3.41,3.47,24103400,3.47
20/3/2013,3.37,3.41,3.27,3.34,31746300,3.34
21/3/2013,3.36,3.45,3.35,3.35,18239000,3.35
22/3/2013,3.4,3.44,3.4,3.42,11178900,3.42
25/3/2013,3.46,3.52,3.38,3.41,16147600,3.41
26/3/2013,3.41,3.45,3.31,3.36,18496000,3.36
27/3/2013,3.33,3.37,3.31,3.35,11826300,3.35
28/3/2013,3.39,3.4,3.33,3.36,9379700,3.36
1/4/2013,3.37,3.38,3.13,3.16,25553100,3.16
2/4/2013,3.2,3.24,3.05,3.07,26052300,3.07
3/4/2013,3.4,3.63,3.3,3.53,97838500,3.53
4/4/2013,3.5,3.5,3.35,3.45,31554000,3.45
5/4/2013,3.38,3.62,3.31,3.55,42590200,3.55
8/4/2013,3.54,3.57,3.43,3.47,23932300,3.47
9/4/2013,3.44,3.49,3.37,3.39,15635600,3.39
10/4/2013,3.41,3.53,3.41,3.45,15379200,3.45
11/4/2013,3.48,3.5,3.4,3.41,12880600,3.41
12/4/2013,3.4,3.49,3.37,3.42,11738200,3.42
15/4/2013,3.39,3.4,3.21,3.22,23498300,3.22
16/4/2013,3.28,3.33,3.25,3.3,13189700,3.3
17/4/2013,3.27,3.35,3.17,3.22,15534800,3.22
18/4/2013,3.22,3.26,3.05,3.18,28183200,3.18
19/4/2013,3.21,3.22,3.09,3.19,13104500,3.19
22/4/2013,3.25,3.29,3.16,3.23,13230600,3.23
23/4/2013,3.26,3.26,3.14,3.18,23646000,3.18
24/4/2013,3.2,3.35,3.14,3.35,51929400,3.35
25/4/2013,3.02,3.16,3.01,3.13,59639100,3.13
26/4/2013,3.16,3.42,3.15,3.35,52450500,3.35
29/4/2013,3.38,3.41,3.22,3.27,22238000,3.27
30/4/2013,3.27,3.27,3.18,3.19,24690500,3.19
1/5/2013,3.18,3.22,3.16,3.18,11271400,3.18
2/5/2013,3.21,3.23,3.19,3.2,10798000,3.2
3/5/2013,3.2,3.23,3.17,3.22,12542200,3.22
6/5/2013,3.17,3.23,3.17,3.21,12741300,3.21
7/5/2013,3.2,3.22,3.1,3.13,19566000,3.13
8/5/2013,3.13,3.27,3.12,3.26,16081100,3.26
9/5/2013,3.23,3.29,3.19,3.21,10871800,3.21
10/5/2013,3.21,3.24,3.18,3.23,9223100,3.23
13/5/2013,3.2,3.5,3.19,3.47,39652600,3.47
14/5/2013,3.47,3.49,3.3,3.34,23028900,3.34
15/5/2013,3.34,3.63,3.31,3.48,55943000,3.48
16/5/2013,3.5,3.55,3.36,3.37,23979300,3.37
17/5/2013,3.4,3.46,3.35,3.38,13719700,3.38
20/5/2013,3.39,3.5,3.38,3.4,11684600,3.4
21/5/2013,3.4,3.59,3.38,3.45,25328700,3.45
22/5/2013,3.44,3.53,3.35,3.4,25076900,3.4
23/5/2013,3.3,3.4,3.25,3.39,19909100,3.39
24/5/2013,3.34,3.43,3.33,3.39,14327600,3.39
28/5/2013,3.42,3.47,3.36,3.4,18407200,3.4
29/5/2013,3.38,3.44,3.35,3.42,14264300,3.42
30/5/2013,3.43,3.53,3.4,3.43,17358200,3.43
31/5/2013,3.39,3.44,3.38,3.4,18350700,3.4
3/6/2013,3.41,3.44,2.87,2.99,65058200,2.99
4/6/2013,3.04,3.1,2.95,3.05,38330000,3.05
5/6/2013,3.02,3.05,2.85,2.87,36728500,2.87
6/6/2013,2.85,2.92,2.73,2.85,34758300,2.85
7/6/2013,2.78,2.85,2.76,2.84,17713600,2.84
10/6/2013,2.81,2.93,2.8,2.86,14297900,2.86
11/6/2013,2.86,2.9,2.81,2.88,11685300,2.88
12/6/2013,2.89,2.9,2.8,2.82,10162000,2.82
13/6/2013,2.8,2.81,2.76,2.8,7248400,2.8
14/6/2013,2.78,2.84,2.78,2.82,5469600,2.82
17/6/2013,2.82,2.9,2.82,2.87,9052200,2.87
18/6/2013,2.86,2.91,2.86,2.89,8365100,2.89
19/6/2013,2.88,2.9,2.86,2.89,7029600,2.89
20/6/2013,2.85,2.9,2.85,2.86,7725800,2.86
21/6/2013,2.8,2.82,2.65,2.71,28303500,2.71
24/6/2013,2.64,2.65,2.5,2.58,19203700,2.58
25/6/2013,2.59,2.78,2.57,2.75,14529100,2.75
26/6/2013,2.73,2.83,2.73,2.8,11026700,2.8
27/6/2013,2.79,2.86,2.78,2.86,9307500,2.86
28/6/2013,2.8,2.84,2.71,2.78,37174900,2.78
1/7/2013,2.77,3.14,2.76,3.07,55372900,3.07
2/7/2013,3.44,3.48,3.21,3.27,98833000,3.27
