MSFT (MICROSOFT CORP),46.26,-1.07,
Aug 11 2015 @ 11:59 ET,Bid,46.25,Ask,46.26,Size,38x6,Vol,8739000,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
16 Apr 25.00 (MSFT1615D25-8),0.0,0.0,19.80,21.95,0,0,16 Apr 25.00 (MSFT1615P25-8),0.0,0.0,0.07,0.12,0,42,
16 Apr 25.00 (MSFT1615D25-A),0.0,0.0,20.05,21.95,0,0,16 Apr 25.00 (MSFT1615P25-A),0.15,0.0,0.07,0.12,0,42,
16 Apr 25.00 (MSFT1615D25-B),0.0,0.0,20.05,21.65,0,0,16 Apr 25.00 (MSFT1615P25-B),0.0,0.0,0.07,0.12,0,42,
16 Apr 25.00 (MSFT1615D25-E),0.0,0.0,20.05,21.65,0,0,16 Apr 25.00 (MSFT1615P25-E),0.10,0.0,0.07,0.12,0,42,
16 Apr 25.00 (MSFT1615D25-I),0.0,0.0,19.25,23.40,0,0,16 Apr 25.00 (MSFT1615P25-I),0.0,0.0,0.07,0.12,0,42,
16 Apr 25.00 (MSFT1615D25-J),0.0,0.0,20.05,21.65,0,0,16 Apr 25.00 (MSFT1615P25-J),0.0,0.0,0.07,0.12,0,42,
16 Apr 25.00 (MSFT1615D25-O),0.0,0.0,20.05,21.65,0,0,16 Apr 25.00 (MSFT1615P25-O),0.0,0.0,0.07,0.12,0,42,
16 Apr 25.00 (MSFT1615D25-P),0.0,0.0,20.05,22.05,0,0,16 Apr 25.00 (MSFT1615P25-P),0.17,0.0,0.07,0.12,0,42,
16 Apr 25.00 (MSFT1615D25-S),0.0,0.0,20.05,21.95,0,0,16 Apr 25.00 (MSFT1615P25-S),0.0,0.0,0.07,0.12,0,42,
16 Apr 25.00 (MSFT1615D25-X),0.0,0.0,19.80,21.65,0,0,16 Apr 25.00 (MSFT1615P25-X),0.0,0.0,0.07,0.12,0,42,
16 Apr 25.00 (MSFT1615D25-Y),0.0,0.0,20.05,21.65,0,0,16 Apr 25.00 (MSFT1615P25-Y),0.0,0.0,0.07,0.12,0,42,
16 Apr 28.00 (MSFT1615D28),0.0,0.0,17.45,18.65,0,0,16 Apr 28.00 (MSFT1615P28),0.0,0.0,0.13,0.17,0,0,
16 Apr 28.00 (MSFT1615D28-4),0.0,0.0,17.45,18.65,0,0,16 Apr 28.00 (MSFT1615P28-4),0.0,0.0,0.13,0.17,0,0,
16 Apr 28.00 (MSFT1615D28-8),0.0,0.0,16.80,18.95,0,0,16 Apr 28.00 (MSFT1615P28-8),0.0,0.0,0.13,0.17,0,0,
16 Apr 28.00 (MSFT1615D28-A),0.0,0.0,17.10,18.95,0,0,16 Apr 28.00 (MSFT1615P28-A),0.0,0.0,0.13,0.17,0,0,
16 Apr 28.00 (MSFT1615D28-B),0.0,0.0,17.45,18.65,0,0,16 Apr 28.00 (MSFT1615P28-B),0.0,0.0,0.13,0.17,0,0,
16 Apr 28.00 (MSFT1615D28-E),0.0,0.0,17.45,18.65,0,0,16 Apr 28.00 (MSFT1615P28-E),0.0,0.0,0.13,0.17,0,0,
16 Apr 28.00 (MSFT1615D28-I),0.0,0.0,16.15,20.40,0,0,16 Apr 28.00 (MSFT1615P28-I),0.0,0.0,0.13,0.17,0,0,
16 Apr 28.00 (MSFT1615D28-J),0.0,0.0,17.45,18.65,0,0,16 Apr 28.00 (MSFT1615P28-J),0.0,0.0,0.13,0.17,0,0,
16 Apr 28.00 (MSFT1615D28-O),0.0,0.0,17.45,18.65,0,0,16 Apr 28.00 (MSFT1615P28-O),0.0,0.0,0.13,0.17,0,0,
16 Apr 28.00 (MSFT1615D28-P),0.0,0.0,17.10,19.05,0,0,16 Apr 28.00 (MSFT1615P28-P),0.0,0.0,0.13,0.17,0,0,
16 Apr 28.00 (MSFT1615D28-S),0.0,0.0,17.05,18.95,0,0,16 Apr 28.00 (MSFT1615P28-S),0.0,0.0,0.13,0.17,0,0,
16 Apr 28.00 (MSFT1615D28-X),0.0,0.0,17.45,18.65,0,0,16 Apr 28.00 (MSFT1615P28-X),0.0,0.0,0.13,0.17,0,0,
16 Apr 28.00 (MSFT1615D28-Y),0.0,0.0,17.45,18.65,0,0,16 Apr 28.00 (MSFT1615P28-Y),0.0,0.0,0.13,0.17,0,0,
16 Apr 29.00 (MSFT1615D29),0.0,0.0,16.75,17.65,0,0,16 Apr 29.00 (MSFT1615P29),0.20,0.0,0.16,0.20,0,13,
16 Apr 29.00 (MSFT1615D29-4),0.0,0.0,16.75,17.65,0,0,16 Apr 29.00 (MSFT1615P29-4),0.0,0.0,0.16,0.20,0,13,
16 Apr 29.00 (MSFT1615D29-8),0.0,0.0,15.80,17.95,0,0,16 Apr 29.00 (MSFT1615P29-8),0.0,0.0,0.16,0.20,0,13,
16 Apr 29.00 (MSFT1615D29-A),0.0,0.0,16.40,17.95,0,0,16 Apr 29.00 (MSFT1615P29-A),0.0,0.0,0.16,0.20,0,13,
16 Apr 29.00 (MSFT1615D29-B),0.0,0.0,16.75,17.65,0,0,16 Apr 29.00 (MSFT1615P29-B),0.0,0.0,0.16,0.20,0,13,
16 Apr 29.00 (MSFT1615D29-E),0.0,0.0,16.75,17.65,0,0,16 Apr 29.00 (MSFT1615P29-E),0.0,0.0,0.16,0.20,0,13,
16 Apr 29.00 (MSFT1615D29-I),0.0,0.0,15.15,19.40,0,0,16 Apr 29.00 (MSFT1615P29-I),0.0,0.0,0.16,0.20,0,13,
16 Apr 29.00 (MSFT1615D29-J),0.0,0.0,16.75,17.65,0,0,16 Apr 29.00 (MSFT1615P29-J),0.0,0.0,0.16,0.20,0,13,
16 Apr 29.00 (MSFT1615D29-O),0.0,0.0,16.75,17.65,0,0,16 Apr 29.00 (MSFT1615P29-O),0.20,0.0,0.16,0.20,0,13,
16 Apr 29.00 (MSFT1615D29-P),0.0,0.0,16.40,18.05,0,0,16 Apr 29.00 (MSFT1615P29-P),0.18,0.0,0.16,0.20,0,13,
16 Apr 29.00 (MSFT1615D29-S),0.0,0.0,16.05,17.95,0,0,16 Apr 29.00 (MSFT1615P29-S),0.0,0.0,0.16,0.20,0,13,
16 Apr 29.00 (MSFT1615D29-X),0.0,0.0,16.75,17.65,0,0,16 Apr 29.00 (MSFT1615P29-X),0.0,0.0,0.16,0.20,0,13,
16 Apr 29.00 (MSFT1615D29-Y),0.0,0.0,16.75,17.65,0,0,16 Apr 29.00 (MSFT1615P29-Y),0.0,0.0,0.15,0.20,0,13,
16 Apr 30.00 (MSFT1615D30),0.0,0.0,15.05,16.70,0,0,16 Apr 30.00 (MSFT1615P30),0.21,0.0,0.19,0.23,0,84,
16 Apr 30.00 (MSFT1615D30-4),0.0,0.0,15.05,16.70,0,0,16 Apr 30.00 (MSFT1615P30-4),0.0,0.0,0.19,0.23,0,84,
16 Apr 30.00 (MSFT1615D30-8),0.0,0.0,14.80,16.85,0,0,16 Apr 30.00 (MSFT1615P30-8),0.34,0.0,0.19,0.23,0,84,
16 Apr 30.00 (MSFT1615D30-A),0.0,0.0,15.05,16.95,0,0,16 Apr 30.00 (MSFT1615P30-A),0.21,0.0,0.19,0.23,0,84,
16 Apr 30.00 (MSFT1615D30-B),0.0,0.0,14.80,16.95,0,0,16 Apr 30.00 (MSFT1615P30-B),0.28,0.0,0.19,0.23,0,84,
16 Apr 30.00 (MSFT1615D30-E),0.0,0.0,15.05,16.70,0,0,16 Apr 30.00 (MSFT1615P30-E),0.0,0.0,0.19,0.23,0,84,
16 Apr 30.00 (MSFT1615D30-I),0.0,0.0,14.15,18.40,0,0,16 Apr 30.00 (MSFT1615P30-I),0.36,0.0,0.19,0.23,0,84,
16 Apr 30.00 (MSFT1615D30-J),0.0,0.0,15.05,16.70,0,0,16 Apr 30.00 (MSFT1615P30-J),0.0,0.0,0.19,0.23,0,84,
16 Apr 30.00 (MSFT1615D30-O),0.0,0.0,15.05,16.70,0,0,16 Apr 30.00 (MSFT1615P30-O),0.34,0.0,0.19,0.23,0,84,
16 Apr 30.00 (MSFT1615D30-P),0.0,0.0,15.05,17.25,0,0,16 Apr 30.00 (MSFT1615P30-P),0.0,0.0,0.0,0.0,0,84,
16 Apr 30.00 (MSFT1615D30-S),0.0,0.0,15.05,16.95,0,0,16 Apr 30.00 (MSFT1615P30-S),0.0,0.0,0.19,0.23,0,84,
16 Apr 30.00 (MSFT1615D30-X),0.0,0.0,15.05,16.95,0,0,16 Apr 30.00 (MSFT1615P30-X),0.0,0.0,0.19,0.23,0,84,
16 Apr 30.00 (MSFT1615D30-Y),0.0,0.0,15.05,16.70,0,0,16 Apr 30.00 (MSFT1615P30-Y),0.0,0.0,0.19,0.23,0,84,
16 Apr 31.00 (MSFT1615D31),0.0,0.0,15.15,15.85,0,0,16 Apr 31.00 (MSFT1615P31),0.22,0.0,0.23,0.27,0,63,
16 Apr 31.00 (MSFT1615D31-4),0.0,0.0,15.15,15.85,0,0,16 Apr 31.00 (MSFT1615P31-4),0.0,0.0,0.23,0.27,0,63,
16 Apr 31.00 (MSFT1615D31-8),0.0,0.0,15.00,15.85,0,0,16 Apr 31.00 (MSFT1615P31-8),0.0,0.0,0.23,0.27,0,63,
16 Apr 31.00 (MSFT1615D31-A),0.0,0.0,15.00,16.15,0,0,16 Apr 31.00 (MSFT1615P31-A),0.22,0.0,0.23,0.27,0,63,
16 Apr 31.00 (MSFT1615D31-B),0.0,0.0,15.15,15.85,0,0,16 Apr 31.00 (MSFT1615P31-B),0.0,0.0,0.23,0.27,0,63,
16 Apr 31.00 (MSFT1615D31-E),0.0,0.0,15.15,15.85,0,0,16 Apr 31.00 (MSFT1615P31-E),0.0,0.0,0.23,0.27,0,63,
16 Apr 31.00 (MSFT1615D31-I),0.0,0.0,13.15,17.80,0,0,16 Apr 31.00 (MSFT1615P31-I),0.0,0.0,0.23,0.27,0,63,
16 Apr 31.00 (MSFT1615D31-J),0.0,0.0,15.15,15.85,0,0,16 Apr 31.00 (MSFT1615P31-J),0.0,0.0,0.23,0.27,0,63,
16 Apr 31.00 (MSFT1615D31-O),0.0,0.0,15.15,15.85,0,0,16 Apr 31.00 (MSFT1615P31-O),0.27,0.0,0.23,0.27,0,63,
16 Apr 31.00 (MSFT1615D31-P),0.0,0.0,14.90,16.25,0,0,16 Apr 31.00 (MSFT1615P31-P),0.0,0.0,0.23,0.27,0,63,
16 Apr 31.00 (MSFT1615D31-S),0.0,0.0,15.00,16.15,0,0,16 Apr 31.00 (MSFT1615P31-S),0.0,0.0,0.23,0.27,0,63,
16 Apr 31.00 (MSFT1615D31-X),0.0,0.0,15.15,16.15,0,0,16 Apr 31.00 (MSFT1615P31-X),0.0,0.0,0.23,0.27,0,63,
16 Apr 31.00 (MSFT1615D31-Y),0.0,0.0,15.15,15.85,0,0,16 Apr 31.00 (MSFT1615P31-Y),0.28,0.0,0.23,0.27,0,63,
16 Apr 32.00 (MSFT1615D32),0.0,0.0,14.20,15.05,0,0,16 Apr 32.00 (MSFT1615P32),0.0,0.0,0.27,0.31,0,0,
16 Apr 32.00 (MSFT1615D32-4),0.0,0.0,14.20,15.05,0,0,16 Apr 32.00 (MSFT1615P32-4),0.0,0.0,0.27,0.31,0,0,
16 Apr 32.00 (MSFT1615D32-8),0.0,0.0,13.95,15.30,0,0,16 Apr 32.00 (MSFT1615P32-8),0.0,0.0,0.27,0.31,0,0,
16 Apr 32.00 (MSFT1615D32-A),0.0,0.0,13.95,15.30,0,0,16 Apr 32.00 (MSFT1615P32-A),0.0,0.0,0.27,0.31,0,0,
16 Apr 32.00 (MSFT1615D32-B),0.0,0.0,14.20,15.05,0,0,16 Apr 32.00 (MSFT1615P32-B),0.0,0.0,0.27,0.31,0,0,
16 Apr 32.00 (MSFT1615D32-E),0.0,0.0,14.20,15.05,0,0,16 Apr 32.00 (MSFT1615P32-E),0.0,0.0,0.27,0.31,0,0,
16 Apr 32.00 (MSFT1615D32-I),0.0,0.0,12.15,16.80,0,0,16 Apr 32.00 (MSFT1615P32-I),0.0,0.0,0.27,0.31,0,0,
16 Apr 32.00 (MSFT1615D32-J),0.0,0.0,14.20,15.05,0,0,16 Apr 32.00 (MSFT1615P32-J),0.0,0.0,0.27,0.31,0,0,
16 Apr 32.00 (MSFT1615D32-O),0.0,0.0,14.20,15.05,0,0,16 Apr 32.00 (MSFT1615P32-O),0.0,0.0,0.27,0.31,0,0,
16 Apr 32.00 (MSFT1615D32-P),0.0,0.0,13.90,15.60,0,0,16 Apr 32.00 (MSFT1615P32-P),0.0,0.0,0.27,0.31,0,0,
16 Apr 32.00 (MSFT1615D32-S),0.0,0.0,13.95,15.30,0,0,16 Apr 32.00 (MSFT1615P32-S),0.0,0.0,0.27,0.31,0,0,
16 Apr 32.00 (MSFT1615D32-X),0.0,0.0,13.95,15.30,0,0,16 Apr 32.00 (MSFT1615P32-X),0.0,0.0,0.27,0.31,0,0,
16 Apr 32.00 (MSFT1615D32-Y),0.0,0.0,14.20,15.05,0,0,16 Apr 32.00 (MSFT1615P32-Y),0.0,0.0,0.27,0.34,0,0,
16 Apr 33.00 (MSFT1615D33),0.0,0.0,13.15,13.80,0,0,16 Apr 33.00 (MSFT1615P33),0.0,0.0,0.33,0.37,0,0,
16 Apr 33.00 (MSFT1615D33-4),0.0,0.0,13.15,13.80,0,0,16 Apr 33.00 (MSFT1615P33-4),0.0,0.0,0.33,0.37,0,0,
16 Apr 33.00 (MSFT1615D33-8),0.0,0.0,13.15,13.80,0,0,16 Apr 33.00 (MSFT1615P33-8),0.0,0.0,0.33,0.37,0,0,
16 Apr 33.00 (MSFT1615D33-A),0.0,0.0,13.15,13.80,0,0,16 Apr 33.00 (MSFT1615P33-A),0.0,0.0,0.33,0.37,0,0,
16 Apr 33.00 (MSFT1615D33-B),0.0,0.0,13.15,13.80,0,0,16 Apr 33.00 (MSFT1615P33-B),0.0,0.0,0.33,0.37,0,0,
16 Apr 33.00 (MSFT1615D33-E),0.0,0.0,13.15,13.80,0,0,16 Apr 33.00 (MSFT1615P33-E),0.0,0.0,0.33,0.37,0,0,
16 Apr 33.00 (MSFT1615D33-I),0.0,0.0,11.25,15.75,0,0,16 Apr 33.00 (MSFT1615P33-I),0.0,0.0,0.33,0.37,0,0,
16 Apr 33.00 (MSFT1615D33-J),0.0,0.0,13.15,13.80,0,0,16 Apr 33.00 (MSFT1615P33-J),0.0,0.0,0.33,0.37,0,0,
16 Apr 33.00 (MSFT1615D33-O),0.0,0.0,13.15,13.80,0,0,16 Apr 33.00 (MSFT1615P33-O),0.0,0.0,0.33,0.37,0,0,
16 Apr 33.00 (MSFT1615D33-P),0.0,0.0,12.80,14.15,0,0,16 Apr 33.00 (MSFT1615P33-P),0.0,0.0,0.33,0.37,0,0,
16 Apr 33.00 (MSFT1615D33-S),0.0,0.0,13.15,13.80,0,0,16 Apr 33.00 (MSFT1615P33-S),0.0,0.0,0.33,0.37,0,0,
16 Apr 33.00 (MSFT1615D33-X),0.0,0.0,13.15,13.80,0,0,16 Apr 33.00 (MSFT1615P33-X),0.0,0.0,0.33,0.37,0,0,
16 Apr 33.00 (MSFT1615D33-Y),0.0,0.0,13.15,13.80,0,0,16 Apr 33.00 (MSFT1615P33-Y),0.0,0.0,0.33,0.38,0,0,
16 Apr 34.00 (MSFT1615D34),0.0,0.0,12.10,12.80,0,0,16 Apr 34.00 (MSFT1615P34),0.50,0.0,0.41,0.44,0,13,
16 Apr 34.00 (MSFT1615D34-4),0.0,0.0,12.10,12.80,0,0,16 Apr 34.00 (MSFT1615P34-4),0.0,0.0,0.41,0.44,0,13,
16 Apr 34.00 (MSFT1615D34-8),0.0,0.0,12.10,12.85,0,0,16 Apr 34.00 (MSFT1615P34-8),0.0,0.0,0.41,0.44,0,13,
16 Apr 34.00 (MSFT1615D34-A),0.0,0.0,12.10,12.80,0,0,16 Apr 34.00 (MSFT1615P34-A),0.0,0.0,0.41,0.44,0,13,
16 Apr 34.00 (MSFT1615D34-B),0.0,0.0,12.10,12.80,0,0,16 Apr 34.00 (MSFT1615P34-B),0.0,0.0,0.41,0.44,0,13,
16 Apr 34.00 (MSFT1615D34-E),0.0,0.0,12.10,12.80,0,0,16 Apr 34.00 (MSFT1615P34-E),0.49,0.0,0.41,0.44,0,13,
16 Apr 34.00 (MSFT1615D34-I),0.0,0.0,10.35,14.75,0,0,16 Apr 34.00 (MSFT1615P34-I),0.50,0.0,0.41,0.44,0,13,
16 Apr 34.00 (MSFT1615D34-J),0.0,0.0,12.10,12.80,0,0,16 Apr 34.00 (MSFT1615P34-J),0.0,0.0,0.41,0.44,0,13,
16 Apr 34.00 (MSFT1615D34-O),0.0,0.0,12.10,12.80,0,0,16 Apr 34.00 (MSFT1615P34-O),0.0,0.0,0.41,0.44,0,13,
16 Apr 34.00 (MSFT1615D34-P),0.0,0.0,12.10,13.30,0,0,16 Apr 34.00 (MSFT1615P34-P),0.0,0.0,0.41,0.44,0,13,
16 Apr 34.00 (MSFT1615D34-S),0.0,0.0,12.10,12.80,0,0,16 Apr 34.00 (MSFT1615P34-S),0.0,0.0,0.41,0.44,0,13,
16 Apr 34.00 (MSFT1615D34-X),0.0,0.0,12.10,12.80,0,0,16 Apr 34.00 (MSFT1615P34-X),0.0,0.0,0.41,0.44,0,13,
16 Apr 34.00 (MSFT1615D34-Y),0.0,0.0,12.10,12.80,0,0,16 Apr 34.00 (MSFT1615P34-Y),0.0,0.0,0.41,0.44,0,13,
16 Apr 35.00 (MSFT1615D35),0.0,0.0,11.30,11.75,0,0,16 Apr 35.00 (MSFT1615P35),0.56,0.0,0.50,0.53,0,277,
16 Apr 35.00 (MSFT1615D35-4),0.0,0.0,11.25,11.75,0,0,16 Apr 35.00 (MSFT1615P35-4),0.0,0.0,0.50,0.53,0,277,
16 Apr 35.00 (MSFT1615D35-8),0.0,0.0,11.25,11.75,0,0,16 Apr 35.00 (MSFT1615P35-8),0.53,0.0,0.50,0.53,0,277,
16 Apr 35.00 (MSFT1615D35-A),0.0,0.0,11.25,11.75,0,0,16 Apr 35.00 (MSFT1615P35-A),0.51,0.0,0.50,0.53,0,277,
16 Apr 35.00 (MSFT1615D35-B),0.0,0.0,11.25,11.75,0,0,16 Apr 35.00 (MSFT1615P35-B),0.0,0.0,0.50,0.53,0,277,
16 Apr 35.00 (MSFT1615D35-E),0.0,0.0,11.25,11.75,0,0,16 Apr 35.00 (MSFT1615P35-E),0.56,0.0,0.50,0.53,0,277,
16 Apr 35.00 (MSFT1615D35-I),0.0,0.0,9.35,13.80,0,0,16 Apr 35.00 (MSFT1615P35-I),0.78,0.0,0.50,0.53,0,277,
16 Apr 35.00 (MSFT1615D35-J),0.0,0.0,11.25,11.75,0,0,16 Apr 35.00 (MSFT1615P35-J),0.0,0.0,0.50,0.53,0,277,
16 Apr 35.00 (MSFT1615D35-O),0.0,0.0,11.25,11.75,0,0,16 Apr 35.00 (MSFT1615P35-O),0.62,0.0,0.50,0.53,0,277,
16 Apr 35.00 (MSFT1615D35-P),0.0,0.0,11.30,12.25,0,0,16 Apr 35.00 (MSFT1615P35-P),0.61,0.0,0.50,0.53,0,277,
16 Apr 35.00 (MSFT1615D35-S),0.0,0.0,11.30,11.75,0,0,16 Apr 35.00 (MSFT1615P35-S),0.0,0.0,0.50,0.53,0,277,
16 Apr 35.00 (MSFT1615D35-X),0.0,0.0,11.25,11.75,0,0,16 Apr 35.00 (MSFT1615P35-X),0.85,0.0,0.50,0.53,0,277,
16 Apr 35.00 (MSFT1615D35-Y),0.0,0.0,11.25,11.75,0,0,16 Apr 35.00 (MSFT1615P35-Y),0.0,0.0,0.50,0.53,0,277,
16 Apr 36.00 (MSFT1615D36),11.75,0.0,10.15,11.60,0,2,16 Apr 36.00 (MSFT1615P36),0.70,0.0,0.60,0.64,0,3,
16 Apr 36.00 (MSFT1615D36-4),0.0,0.0,10.15,11.60,0,2,16 Apr 36.00 (MSFT1615P36-4),0.0,0.0,0.60,0.64,0,3,
16 Apr 36.00 (MSFT1615D36-8),0.0,0.0,10.15,11.60,0,2,16 Apr 36.00 (MSFT1615P36-8),0.0,0.0,0.60,0.64,0,3,
16 Apr 36.00 (MSFT1615D36-A),0.0,0.0,10.15,11.60,0,2,16 Apr 36.00 (MSFT1615P36-A),0.0,0.0,0.60,0.64,0,3,
16 Apr 36.00 (MSFT1615D36-B),0.0,0.0,9.90,11.85,0,2,16 Apr 36.00 (MSFT1615P36-B),0.0,0.0,0.60,0.64,0,3,
16 Apr 36.00 (MSFT1615D36-E),9.90,0.0,10.15,11.60,0,2,16 Apr 36.00 (MSFT1615P36-E),0.0,0.0,0.60,0.64,0,3,
16 Apr 36.00 (MSFT1615D36-I),11.75,0.0,8.40,12.90,0,2,16 Apr 36.00 (MSFT1615P36-I),0.0,0.0,0.60,0.64,0,3,
16 Apr 36.00 (MSFT1615D36-J),0.0,0.0,10.15,11.60,0,2,16 Apr 36.00 (MSFT1615P36-J),0.0,0.0,0.60,0.64,0,3,
16 Apr 36.00 (MSFT1615D36-O),0.0,0.0,10.15,11.60,0,2,16 Apr 36.00 (MSFT1615P36-O),0.0,0.0,0.60,0.64,0,3,
16 Apr 36.00 (MSFT1615D36-P),0.0,0.0,10.15,12.00,0,2,16 Apr 36.00 (MSFT1615P36-P),0.0,0.0,0.60,0.64,0,3,
16 Apr 36.00 (MSFT1615D36-S),0.0,0.0,10.15,11.60,0,2,16 Apr 36.00 (MSFT1615P36-S),0.0,0.0,0.60,0.64,0,3,
16 Apr 36.00 (MSFT1615D36-X),0.0,0.0,10.15,11.60,0,2,16 Apr 36.00 (MSFT1615P36-X),0.70,0.0,0.60,0.64,0,3,
16 Apr 36.00 (MSFT1615D36-Y),0.0,0.0,10.15,11.60,0,2,16 Apr 36.00 (MSFT1615P36-Y),0.0,0.0,0.60,0.64,0,3,
16 Apr 37.00 (MSFT1615D37),8.80,0.0,9.45,9.90,0,60,16 Apr 37.00 (MSFT1615P37),0.70,0.0,0.73,0.80,0,51,
16 Apr 37.00 (MSFT1615D37-4),9.10,0.0,9.45,9.90,0,60,16 Apr 37.00 (MSFT1615P37-4),0.80,0.0,0.73,0.80,0,51,
16 Apr 37.00 (MSFT1615D37-8),8.80,0.0,9.45,9.90,0,60,16 Apr 37.00 (MSFT1615P37-8),0.0,0.0,0.73,0.80,0,51,
16 Apr 37.00 (MSFT1615D37-A),0.0,0.0,9.45,9.90,0,60,16 Apr 37.00 (MSFT1615P37-A),0.0,0.0,0.73,0.80,0,51,
16 Apr 37.00 (MSFT1615D37-B),0.0,0.0,9.45,9.90,0,60,16 Apr 37.00 (MSFT1615P37-B),0.0,0.0,0.73,0.80,0,51,
16 Apr 37.00 (MSFT1615D37-E),0.0,0.0,9.45,9.90,0,60,16 Apr 37.00 (MSFT1615P37-E),0.0,0.0,0.73,0.80,0,51,
16 Apr 37.00 (MSFT1615D37-I),0.0,0.0,9.35,9.90,0,60,16 Apr 37.00 (MSFT1615P37-I),0.75,0.0,0.73,0.80,0,51,
16 Apr 37.00 (MSFT1615D37-J),0.0,0.0,9.45,9.90,0,60,16 Apr 37.00 (MSFT1615P37-J),0.0,0.0,0.73,0.80,0,51,
16 Apr 37.00 (MSFT1615D37-O),0.0,0.0,9.45,9.90,0,60,16 Apr 37.00 (MSFT1615P37-O),0.70,0.0,0.73,0.80,0,51,
16 Apr 37.00 (MSFT1615D37-P),0.0,0.0,9.45,9.95,0,60,16 Apr 37.00 (MSFT1615P37-P),0.78,0.0,0.73,0.80,0,51,
16 Apr 37.00 (MSFT1615D37-S),0.0,0.0,9.45,9.90,0,60,16 Apr 37.00 (MSFT1615P37-S),0.0,0.0,0.73,0.80,0,51,
16 Apr 37.00 (MSFT1615D37-X),0.0,0.0,9.45,9.90,0,60,16 Apr 37.00 (MSFT1615P37-X),0.0,0.0,0.73,0.80,0,51,
16 Apr 37.00 (MSFT1615D37-Y),0.0,0.0,9.45,9.90,0,60,16 Apr 37.00 (MSFT1615P37-Y),0.77,0.0,0.73,0.80,0,51,
16 Apr 38.00 (MSFT1615D38),0.0,0.0,8.60,9.45,0,0,16 Apr 38.00 (MSFT1615P38),0.76,0.0,0.89,0.93,0,90,
16 Apr 38.00 (MSFT1615D38-4),0.0,0.0,8.60,9.45,0,0,16 Apr 38.00 (MSFT1615P38-4),0.97,0.0,0.89,0.94,0,90,
16 Apr 38.00 (MSFT1615D38-8),0.0,0.0,8.60,9.45,0,0,16 Apr 38.00 (MSFT1615P38-8),0.0,0.0,0.89,0.94,0,90,
16 Apr 38.00 (MSFT1615D38-A),0.0,0.0,8.60,9.45,0,0,16 Apr 38.00 (MSFT1615P38-A),0.0,0.0,0.89,0.94,0,90,
16 Apr 38.00 (MSFT1615D38-B),0.0,0.0,8.60,9.45,0,0,16 Apr 38.00 (MSFT1615P38-B),0.74,0.0,0.89,0.94,0,90,
16 Apr 38.00 (MSFT1615D38-E),0.0,0.0,8.60,9.45,0,0,16 Apr 38.00 (MSFT1615P38-E),0.0,0.0,0.89,0.94,0,90,
16 Apr 38.00 (MSFT1615D38-I),0.0,0.0,8.60,9.45,0,0,16 Apr 38.00 (MSFT1615P38-I),0.76,0.0,0.89,0.94,0,90,
16 Apr 38.00 (MSFT1615D38-J),0.0,0.0,8.60,9.45,0,0,16 Apr 38.00 (MSFT1615P38-J),0.0,0.0,0.89,0.94,0,90,
16 Apr 38.00 (MSFT1615D38-O),0.0,0.0,8.60,9.45,0,0,16 Apr 38.00 (MSFT1615P38-O),0.85,0.0,0.89,0.93,0,90,
16 Apr 38.00 (MSFT1615D38-P),0.0,0.0,8.60,9.45,0,0,16 Apr 38.00 (MSFT1615P38-P),0.0,0.0,0.89,0.94,0,90,
16 Apr 38.00 (MSFT1615D38-S),0.0,0.0,8.60,9.45,0,0,16 Apr 38.00 (MSFT1615P38-S),0.0,0.0,0.89,0.94,0,90,
16 Apr 38.00 (MSFT1615D38-X),0.0,0.0,8.60,9.45,0,0,16 Apr 38.00 (MSFT1615P38-X),0.0,0.0,0.89,0.94,0,90,
16 Apr 38.00 (MSFT1615D38-Y),0.0,0.0,8.60,9.45,0,0,16 Apr 38.00 (MSFT1615P38-Y),0.0,0.0,0.89,0.98,0,90,
16 Apr 39.00 (MSFT1615D39),7.40,0.0,7.75,7.95,0,73,16 Apr 39.00 (MSFT1615P39),1.09,0.0,1.08,1.12,0,99,
16 Apr 39.00 (MSFT1615D39-4),0.0,0.0,7.75,7.95,0,73,16 Apr 39.00 (MSFT1615P39-4),1.01,0.0,1.08,1.13,0,99,
16 Apr 39.00 (MSFT1615D39-8),0.0,0.0,7.75,7.95,0,73,16 Apr 39.00 (MSFT1615P39-8),1.03,0.0,1.08,1.13,0,99,
16 Apr 39.00 (MSFT1615D39-A),7.50,0.0,7.75,7.95,0,73,16 Apr 39.00 (MSFT1615P39-A),0.0,0.0,1.08,1.13,0,99,
16 Apr 39.00 (MSFT1615D39-B),0.0,0.0,7.75,8.00,0,73,16 Apr 39.00 (MSFT1615P39-B),0.0,0.0,1.08,1.13,0,99,
16 Apr 39.00 (MSFT1615D39-E),7.50,0.0,7.75,7.95,0,73,16 Apr 39.00 (MSFT1615P39-E),1.03,0.0,1.08,1.13,0,99,
16 Apr 39.00 (MSFT1615D39-I),0.0,0.0,7.75,7.95,0,73,16 Apr 39.00 (MSFT1615P39-I),1.12,0.0,1.08,1.13,0,99,
16 Apr 39.00 (MSFT1615D39-J),7.50,0.0,7.75,7.95,0,73,16 Apr 39.00 (MSFT1615P39-J),0.0,0.0,1.08,1.13,0,99,
16 Apr 39.00 (MSFT1615D39-O),7.40,0.0,7.75,7.95,0,73,16 Apr 39.00 (MSFT1615P39-O),1.05,0.0,1.08,1.13,0,99,
